company_ticker,date,closing_price
AMZN,2018-03-27,1497.05
AMZN,2018-03-28,1431.42
AMZN,2018-03-29,1447.34
AMZN,2018-04-02,1371.99
AMZN,2018-04-03,1392.05
AMZN,2018-04-04,1410.57
AMZN,2018-04-05,1451.75
AMZN,2018-04-06,1405.23
AMZN,2018-04-09,1406.08
AMZN,2018-04-10,1436.22
AMZN,2018-04-11,1427.05
AMZN,2018-04-12,1448.5
AMZN,2018-04-13,1430.79
AMZN,2018-04-16,1441.5
AMZN,2018-04-17,1503.83
AMZN,2018-04-18,1527.84
AMZN,2018-04-19,1556.91
AMZN,2018-04-20,1527.49
AMZN,2018-04-23,1517.86
AMZN,2018-04-24,1460.09
AMZN,2018-04-25,1460.17
AMZN,2018-04-26,1517.96
AMZN,2018-04-27,1572.62
AMZN,2018-04-30,1566.13
AMZN,2018-05-01,1582.26
AMZN,2018-05-02,1569.68
AMZN,2018-05-03,1572.08
AMZN,2018-05-04,1580.95
AMZN,2018-05-07,1600.14
AMZN,2018-05-08,1592.39
AMZN,2018-05-09,1608.0
AMZN,2018-05-10,1609.08
AMZN,2018-05-11,1602.91
AMZN,2018-05-14,1601.54
AMZN,2018-05-15,1576.12
AMZN,2018-05-16,1587.28
AMZN,2018-05-17,1581.76
AMZN,2018-05-18,1574.37
AMZN,2018-05-21,1585.46
AMZN,2018-05-22,1581.4
AMZN,2018-05-23,1601.86
AMZN,2018-05-24,1603.07
AMZN,2018-05-25,1610.15
AMZN,2018-05-29,1612.87
AMZN,2018-05-30,1624.89
AMZN,2018-05-31,1629.62
AMZN,2018-06-01,1641.54
AMZN,2018-06-04,1665.27
AMZN,2018-06-05,1696.35
AMZN,2018-06-06,1695.75
AMZN,2018-06-07,1689.3
AMZN,2018-06-08,1683.99
AMZN,2018-06-11,1689.12
AMZN,2018-06-12,1698.75
AMZN,2018-06-13,1704.86
AMZN,2018-06-14,1723.86
AMZN,2018-06-15,1715.97
AMZN,2018-06-18,1723.79
AMZN,2018-06-19,1734.78
AMZN,2018-06-20,1750.08
AMZN,2018-06-21,1730.22
AMZN,2018-06-22,1715.67
AMZN,2018-06-25,1663.15
AMZN,2018-06-26,1691.09
AMZN,2018-06-27,1660.51
AMZN,2018-06-28,1701.45
AMZN,2018-06-29,1699.8
AMZN,2018-07-02,1713.78
AMZN,2018-07-03,1693.96
AMZN,2018-07-05,1699.73
AMZN,2018-07-06,1710.63
AMZN,2018-07-09,1739.02
AMZN,2018-07-10,1743.07
AMZN,2018-07-11,1755.0
AMZN,2018-07-12,1796.62
AMZN,2018-07-13,1813.03
AMZN,2018-07-16,1822.49
AMZN,2018-07-17,1843.93
AMZN,2018-07-18,1842.92
AMZN,2018-07-19,1812.97
AMZN,2018-07-20,1813.7
AMZN,2018-07-23,1802.0
AMZN,2018-07-24,1829.24
AMZN,2018-07-25,1863.61
AMZN,2018-07-26,1808.0
AMZN,2018-07-27,1817.27
AMZN,2018-07-30,1779.22
AMZN,2018-07-31,1777.44
AMZN,2018-08-01,1797.17
AMZN,2018-08-02,1834.33
AMZN,2018-08-03,1823.29
AMZN,2018-08-06,1847.75
AMZN,2018-08-07,1862.48
AMZN,2018-08-08,1886.52
AMZN,2018-08-09,1898.52
AMZN,2018-08-10,1886.3
AMZN,2018-08-13,1896.2
AMZN,2018-08-14,1919.65
AMZN,2018-08-15,1882.62
AMZN,2018-08-16,1886.52
AMZN,2018-08-17,1882.22
AMZN,2018-08-20,1876.71
AMZN,2018-08-21,1883.42
AMZN,2018-08-22,1904.9
AMZN,2018-08-23,1902.9
AMZN,2018-08-24,1905.39
AMZN,2018-08-27,1927.68
AMZN,2018-08-28,1932.82
AMZN,2018-08-29,1998.1
AMZN,2018-08-30,2002.38
AMZN,2018-08-31,2012.71
AMZN,2018-09-04,2039.51
AMZN,2018-09-05,1994.82
AMZN,2018-09-06,1958.31
AMZN,2018-09-07,1952.07
AMZN,2018-09-10,1939.01
AMZN,2018-09-11,1987.15
AMZN,2018-09-12,1990.0
AMZN,2018-09-13,1989.87
AMZN,2018-09-14,1970.19
AMZN,2018-09-17,1908.03
AMZN,2018-09-18,1941.05
AMZN,2018-09-19,1926.42
AMZN,2018-09-20,1944.3
AMZN,2018-09-21,1915.01
AMZN,2018-09-24,1934.36
AMZN,2018-09-25,1974.55
AMZN,2018-09-26,1974.85
AMZN,2018-09-27,2012.98
AMZN,2018-09-28,2003.0
AMZN,2018-10-01,2004.36
AMZN,2018-10-02,1971.31
AMZN,2018-10-03,1952.76
AMZN,2018-10-04,1909.42
AMZN,2018-10-05,1889.65
AMZN,2018-10-08,1864.42
AMZN,2018-10-09,1870.32
AMZN,2018-10-10,1755.25
AMZN,2018-10-11,1719.36
AMZN,2018-10-12,1788.61
AMZN,2018-10-15,1760.95
AMZN,2018-10-16,1819.96
AMZN,2018-10-17,1831.73
AMZN,2018-10-18,1770.72
AMZN,2018-10-19,1764.03
AMZN,2018-10-22,1789.3
AMZN,2018-10-23,1768.7
AMZN,2018-10-24,1664.2
AMZN,2018-10-25,1782.17
AMZN,2018-10-26,1642.81
AMZN,2018-10-29,1538.88
AMZN,2018-10-30,1530.42
AMZN,2018-10-31,1598.01
AMZN,2018-11-01,1665.53
AMZN,2018-11-02,1665.53
AMZN,2018-11-05,1627.8
AMZN,2018-11-06,1642.81
AMZN,2018-11-07,1755.49
AMZN,2018-11-08,1754.91
AMZN,2018-11-09,1712.43
AMZN,2018-11-12,1636.85
AMZN,2018-11-13,1631.17
AMZN,2018-11-14,1599.01
AMZN,2018-11-15,1619.44
AMZN,2018-11-16,1593.41
AMZN,2018-11-19,1512.29
AMZN,2018-11-20,1495.46
AMZN,2018-11-21,1516.73
AMZN,2018-11-23,1502.06
AMZN,2018-11-26,1581.33
AMZN,2018-11-27,1581.42
AMZN,2018-11-28,1677.75
AMZN,2018-11-29,1673.57
AMZN,2018-11-30,1690.17
AMZN,2018-12-03,1772.36
AMZN,2018-12-04,1668.4
AMZN,2018-12-06,1699.19
AMZN,2018-12-07,1629.13
AMZN,2018-12-10,1641.03
AMZN,2018-12-11,1643.24
AMZN,2018-12-12,1663.54
AMZN,2018-12-13,1658.38
AMZN,2018-12-14,1591.91
AMZN,2018-12-17,1520.91
AMZN,2018-12-18,1551.48
AMZN,2018-12-19,1495.08
AMZN,2018-12-20,1460.83
AMZN,2018-12-21,1377.45
AMZN,2018-12-24,1343.96
AMZN,2018-12-26,1470.9
AMZN,2018-12-27,1461.64
AMZN,2018-12-28,1478.02
AMZN,2018-12-31,1501.97
AMZN,2019-01-02,1539.13
AMZN,2019-01-03,1500.28
AMZN,2019-01-04,1575.39
AMZN,2019-01-07,1629.51
AMZN,2019-01-08,1656.58
AMZN,2019-01-09,1659.42
AMZN,2019-01-10,1656.22
AMZN,2019-01-11,1640.56
AMZN,2019-01-14,1617.21
AMZN,2019-01-15,1674.56
AMZN,2019-01-16,1683.78
AMZN,2019-01-17,1693.22
AMZN,2019-01-18,1696.2
AMZN,2019-01-22,1632.17
AMZN,2019-01-23,1640.02
AMZN,2019-01-24,1654.93
AMZN,2019-01-25,1670.57
AMZN,2019-01-28,1637.89
AMZN,2019-01-29,1593.88
AMZN,2019-01-30,1670.43
AMZN,2019-01-31,1718.73
AMZN,2019-02-01,1626.23
AMZN,2019-02-04,1633.31
AMZN,2019-02-05,1658.81
AMZN,2019-02-06,1640.26
AMZN,2019-02-07,1614.37
AMZN,2019-02-08,1588.22
AMZN,2019-02-11,1591.0
AMZN,2019-02-12,1638.01
AMZN,2019-02-13,1640.0
AMZN,2019-02-14,1622.65
AMZN,2019-02-15,1607.95
AMZN,2019-02-19,1627.58
AMZN,2019-02-20,1622.1
AMZN,2019-02-21,1619.44
AMZN,2019-02-22,1631.56
AMZN,2019-02-25,1633.0
AMZN,2019-02-26,1636.4
AMZN,2019-02-27,1641.09
AMZN,2019-02-28,1639.83
AMZN,2019-03-01,1671.73
AMZN,2019-03-04,1696.17
AMZN,2019-03-05,1692.43
AMZN,2019-03-06,1668.95
AMZN,2019-03-07,1625.95
AMZN,2019-03-08,1620.8
AMZN,2019-03-11,1670.62
AMZN,2019-03-12,1673.1
AMZN,2019-03-13,1690.81
AMZN,2019-03-14,1686.22
AMZN,2019-03-15,1712.36
AMZN,2019-03-18,1742.15
AMZN,2019-03-19,1761.85
AMZN,2019-03-20,1797.27
AMZN,2019-03-21,1819.26
AMZN,2019-03-22,1764.77
AMZN,2019-03-25,1774.26
AMZN,2019-03-26,1783.76
AMZN,2019-03-27,1765.7
AMZN,2019-03-28,1773.42
AMZN,2019-03-29,1780.75
AMZN,2019-04-01,1814.19
AMZN,2019-04-02,1813.98
AMZN,2019-04-03,1820.7
AMZN,2019-04-04,1818.86
AMZN,2019-04-05,1837.28
AMZN,2019-04-08,1849.86
AMZN,2019-04-09,1835.84
AMZN,2019-04-10,1847.33
AMZN,2019-04-11,1844.07
AMZN,2019-04-12,1843.06
AMZN,2019-04-15,1844.87
AMZN,2019-04-16,1863.04
AMZN,2019-04-17,1864.82
AMZN,2019-04-18,1861.69
AMZN,2019-04-22,1887.31
AMZN,2019-04-23,1923.77
AMZN,2019-04-24,1901.75
AMZN,2019-04-25,1902.25
AMZN,2019-04-26,1950.63
AMZN,2019-04-29,1938.43
AMZN,2019-04-30,1926.52
AMZN,2019-05-01,1911.52
AMZN,2019-05-02,1900.82
AMZN,2019-05-03,1962.46
AMZN,2019-05-06,1950.55
AMZN,2019-05-07,1921.0
AMZN,2019-05-08,1917.77
AMZN,2019-05-09,1899.87
AMZN,2019-05-10,1889.98
AMZN,2019-05-13,1822.68
AMZN,2019-05-14,1840.12
AMZN,2019-05-15,1871.15
AMZN,2019-05-16,1907.57
AMZN,2019-05-17,1869.0
AMZN,2019-05-20,1858.97
AMZN,2019-05-21,1857.52
AMZN,2019-05-22,1859.68
AMZN,2019-05-23,1815.48
AMZN,2019-05-24,1823.28
AMZN,2019-05-28,1836.43
AMZN,2019-05-29,1819.19
AMZN,2019-05-30,1816.32
AMZN,2019-05-31,1775.07
AMZN,2019-06-03,1692.69
AMZN,2019-06-04,1729.56
AMZN,2019-06-05,1738.5
AMZN,2019-06-06,1754.36
AMZN,2019-06-07,1804.03
AMZN,2019-06-10,1860.63
AMZN,2019-06-11,1863.7
AMZN,2019-06-12,1855.32
AMZN,2019-06-13,1870.3
AMZN,2019-06-14,1869.67
AMZN,2019-06-17,1886.03
AMZN,2019-06-18,1901.37
AMZN,2019-06-19,1908.79
AMZN,2019-06-20,1918.19
AMZN,2019-06-21,1911.3
AMZN,2019-06-24,1913.9
AMZN,2019-06-25,1878.27
AMZN,2019-06-26,1897.83
AMZN,2019-06-27,1904.28
AMZN,2019-06-28,1893.63
AMZN,2019-07-01,1922.19
AMZN,2019-07-02,1934.31
AMZN,2019-07-03,1939.0
AMZN,2019-07-05,1942.91
AMZN,2019-07-08,1952.32
AMZN,2019-07-09,1988.3
AMZN,2019-07-10,2017.41
AMZN,2019-07-11,2001.07
AMZN,2019-07-12,2011.0
AMZN,2019-07-15,2020.99
AMZN,2019-07-16,2009.9
AMZN,2019-07-17,1992.03
AMZN,2019-07-18,1977.9
AMZN,2019-07-19,1964.52
AMZN,2019-07-22,1985.63
AMZN,2019-07-23,1994.49
AMZN,2019-07-24,2000.81
AMZN,2019-07-25,1973.82
AMZN,2019-07-26,1943.05
AMZN,2019-07-29,1912.45
AMZN,2019-07-30,1898.53
AMZN,2019-07-31,1866.78
AMZN,2019-08-01,1855.32
AMZN,2019-08-02,1823.24
AMZN,2019-08-05,1765.13
AMZN,2019-08-06,1787.83
AMZN,2019-08-07,1793.4
AMZN,2019-08-08,1832.89
AMZN,2019-08-09,1807.58
AMZN,2019-08-12,1784.92
AMZN,2019-08-13,1824.34
AMZN,2019-08-14,1762.96
AMZN,2019-08-15,1776.12
AMZN,2019-08-16,1792.57
AMZN,2019-08-19,1816.12
AMZN,2019-08-20,1801.38
AMZN,2019-08-21,1823.54
AMZN,2019-08-22,1804.66
AMZN,2019-08-23,1749.62
AMZN,2019-08-26,1768.87
AMZN,2019-08-27,1761.83
AMZN,2019-08-28,1764.25
AMZN,2019-08-29,1786.4
AMZN,2019-08-30,1776.29
AMZN,2019-09-03,1789.84
AMZN,2019-09-04,1800.62
AMZN,2019-09-05,1840.72
AMZN,2019-09-06,1833.51
AMZN,2019-09-09,1831.35
AMZN,2019-09-10,1820.55
AMZN,2019-09-11,1822.99
AMZN,2019-09-12,1843.55
AMZN,2019-09-13,1839.34
AMZN,2019-09-16,1807.84
AMZN,2019-09-17,1822.55
AMZN,2019-09-18,1817.46
AMZN,2019-09-19,1821.5
AMZN,2019-09-20,1794.16
AMZN,2019-09-23,1785.3
AMZN,2019-09-24,1741.61
AMZN,2019-09-25,1768.33
AMZN,2019-09-26,1739.84
AMZN,2019-09-27,1725.45
AMZN,2019-09-30,1735.91
AMZN,2019-10-01,1735.65
AMZN,2019-10-02,1713.23
AMZN,2019-10-03,1724.42
AMZN,2019-10-04,1739.65
AMZN,2019-10-07,1732.66
AMZN,2019-10-08,1705.51
AMZN,2019-10-09,1721.99
AMZN,2019-10-10,1720.26
AMZN,2019-10-11,1731.92
AMZN,2019-10-14,1736.43
AMZN,2019-10-15,1767.38
AMZN,2019-10-16,1777.43
AMZN,2019-10-17,1787.48
AMZN,2019-10-18,1757.51
AMZN,2019-10-21,1785.66
AMZN,2019-10-22,1765.73
AMZN,2019-10-23,1762.17
AMZN,2019-10-24,1780.78
AMZN,2019-10-25,1761.33
AMZN,2019-10-28,1777.08
AMZN,2019-10-29,1762.71
AMZN,2019-10-30,1779.99
AMZN,2019-10-31,1776.66
AMZN,2019-11-01,1791.44
AMZN,2019-11-04,1804.66
AMZN,2019-11-05,1801.71
AMZN,2019-11-06,1795.77
AMZN,2019-11-07,1788.2
AMZN,2019-11-08,1785.88
AMZN,2019-11-11,1771.65
AMZN,2019-11-12,1778.0
AMZN,2019-11-13,1753.11
AMZN,2019-11-14,1754.6
AMZN,2019-11-15,1739.49
GOOG,2004-08-19,49.98
GOOG,2004-08-20,53.95
GOOG,2004-08-23,54.5
GOOG,2004-08-24,52.24
GOOG,2004-08-25,52.8
GOOG,2004-08-26,53.75
GOOG,2004-08-27,52.88
GOOG,2004-08-30,50.81
GOOG,2004-08-31,50.99
GOOG,2004-09-01,49.94
GOOG,2004-09-02,50.57
GOOG,2004-09-03,49.82
GOOG,2004-09-07,50.6
GOOG,2004-09-08,50.96
GOOG,2004-09-09,50.96
GOOG,2004-09-10,52.47
GOOG,2004-09-13,53.55
GOOG,2004-09-14,55.54
GOOG,2004-09-15,55.79
GOOG,2004-09-16,56.77
GOOG,2004-09-17,58.53
GOOG,2004-09-20,59.46
GOOG,2004-09-21,58.7
GOOG,2004-09-22,58.97
GOOG,2004-09-23,60.18
GOOG,2004-09-24,59.69
GOOG,2004-09-27,58.91
GOOG,2004-09-28,63.19
GOOG,2004-09-29,65.3
GOOG,2004-09-30,64.56
GOOG,2004-10-01,66.04
GOOG,2004-10-04,67.28
GOOG,2004-10-05,68.93
GOOG,2004-10-06,68.28
GOOG,2004-10-07,69.17
GOOG,2004-10-08,68.61
GOOG,2004-10-11,67.38
GOOG,2004-10-12,68.44
GOOG,2004-10-13,70.19
GOOG,2004-10-14,70.73
GOOG,2004-10-15,71.79
GOOG,2004-10-18,74.3
GOOG,2004-10-19,73.69
GOOG,2004-10-20,69.98
GOOG,2004-10-21,74.41
GOOG,2004-10-22,85.89
GOOG,2004-10-25,93.35
GOOG,2004-10-26,90.56
GOOG,2004-10-27,92.64
GOOG,2004-10-28,96.29
GOOG,2004-10-29,94.96
GOOG,2004-11-01,97.65
GOOG,2004-11-02,97.07
GOOG,2004-11-03,95.48
GOOG,2004-11-04,92.01
GOOG,2004-11-05,84.36
GOOG,2004-11-08,85.95
GOOG,2004-11-09,84.04
GOOG,2004-11-10,83.62
GOOG,2004-11-11,91.17
GOOG,2004-11-12,90.66
GOOG,2004-11-15,92.09
GOOG,2004-11-16,85.95
GOOG,2004-11-17,85.93
GOOG,2004-11-18,83.46
GOOG,2004-11-19,84.38
GOOG,2004-11-22,82.24
GOOG,2004-11-23,83.45
GOOG,2004-11-24,87.05
GOOG,2004-11-26,89.36
GOOG,2004-11-29,90.19
GOOG,2004-11-30,90.65
GOOG,2004-12-01,89.64
GOOG,2004-12-02,89.37
GOOG,2004-12-03,89.86
GOOG,2004-12-06,87.82
GOOG,2004-12-07,85.39
GOOG,2004-12-08,84.67
GOOG,2004-12-09,86.39
GOOG,2004-12-10,85.5
GOOG,2004-12-13,84.91
GOOG,2004-12-14,89.01
GOOG,2004-12-15,89.55
GOOG,2004-12-16,87.91
GOOG,2004-12-17,89.7
GOOG,2004-12-20,92.16
GOOG,2004-12-21,91.53
GOOG,2004-12-22,92.8
GOOG,2004-12-23,93.6
GOOG,2004-12-27,95.6
GOOG,2004-12-28,96.02
GOOG,2004-12-29,96.09
GOOG,2004-12-30,98.43
GOOG,2004-12-31,96.04
GOOG,2005-01-03,100.98
GOOG,2005-01-04,96.89
GOOG,2005-01-05,96.39
GOOG,2005-01-06,93.92
GOOG,2005-01-07,96.56
GOOG,2005-01-10,97.17
GOOG,2005-01-11,96.41
GOOG,2005-01-12,97.33
GOOG,2005-01-13,97.3
GOOG,2005-01-14,99.61
GOOG,2005-01-18,101.57
GOOG,2005-01-19,98.28
GOOG,2005-01-20,96.6
GOOG,2005-01-21,93.79
GOOG,2005-01-24,90.02
GOOG,2005-01-25,88.23
GOOG,2005-01-26,94.27
GOOG,2005-01-27,93.69
GOOG,2005-01-28,94.81
GOOG,2005-01-31,97.44
GOOG,2005-02-01,95.59
GOOG,2005-02-02,102.6
GOOG,2005-02-03,105.04
GOOG,2005-02-04,101.8
GOOG,2005-02-07,97.65
GOOG,2005-02-08,98.95
GOOG,2005-02-09,95.43
GOOG,2005-02-10,93.64
GOOG,2005-02-11,93.35
GOOG,2005-02-14,96.13
GOOG,2005-02-15,97.25
GOOG,2005-02-16,98.83
GOOG,2005-02-17,98.58
GOOG,2005-02-18,98.61
GOOG,2005-02-22,95.33
GOOG,2005-02-23,96.61
GOOG,2005-02-24,94.09
GOOG,2005-02-25,92.59
GOOG,2005-02-28,93.64
GOOG,2005-03-01,92.68
GOOG,2005-03-02,92.24
GOOG,2005-03-03,93.16
GOOG,2005-03-04,92.6
GOOG,2005-03-07,94.05
GOOG,2005-03-08,92.25
GOOG,2005-03-09,90.34
GOOG,2005-03-10,89.65
GOOG,2005-03-11,88.57
GOOG,2005-03-14,87.17
GOOG,2005-03-15,88.97
GOOG,2005-03-16,87.47
GOOG,2005-03-17,89.31
GOOG,2005-03-18,89.68
GOOG,2005-03-21,90.1
GOOG,2005-03-22,88.97
GOOG,2005-03-23,89.16
GOOG,2005-03-24,89.29
GOOG,2005-03-28,90.37
GOOG,2005-03-29,89.45
GOOG,2005-03-30,89.89
GOOG,2005-03-31,89.92
GOOG,2005-04-01,89.68
GOOG,2005-04-04,92.3
GOOG,2005-04-05,93.93
GOOG,2005-04-06,94.26
GOOG,2005-04-07,96.52
GOOG,2005-04-08,95.67
GOOG,2005-04-11,96.25
GOOG,2005-04-12,96.62
GOOG,2005-04-13,96.1
GOOG,2005-04-14,95.37
GOOG,2005-04-15,92.15
GOOG,2005-04-18,93.14
GOOG,2005-04-19,95.34
GOOG,2005-04-20,98.68
GOOG,2005-04-21,101.73
GOOG,2005-04-22,107.5
GOOG,2005-04-25,111.35
GOOG,2005-04-26,108.97
GOOG,2005-04-27,109.48
GOOG,2005-04-28,109.32
GOOG,2005-04-29,109.59
GOOG,2005-05-02,110.73
GOOG,2005-05-03,112.67
GOOG,2005-05-04,113.82
GOOG,2005-05-05,113.07
GOOG,2005-05-06,113.58
GOOG,2005-05-09,112.59
GOOG,2005-05-10,113.47
GOOG,2005-05-11,115.21
GOOG,2005-05-12,113.93
GOOG,2005-05-13,114.19
GOOG,2005-05-16,115.09
GOOG,2005-05-17,116.13
GOOG,2005-05-18,119.13
GOOG,2005-05-19,119.14
GOOG,2005-05-20,120.35
GOOG,2005-05-23,127.25
GOOG,2005-05-24,127.52
GOOG,2005-05-25,129.92
GOOG,2005-05-26,129.12
GOOG,2005-05-27,132.5
GOOG,2005-05-31,138.12
GOOG,2005-06-01,143.46
GOOG,2005-06-02,143.41
GOOG,2005-06-03,139.61
GOOG,2005-06-06,144.93
GOOG,2005-06-07,146.01
GOOG,2005-06-08,139.26
GOOG,2005-06-09,142.62
GOOG,2005-06-10,140.72
GOOG,2005-06-13,140.85
GOOG,2005-06-14,138.66
GOOG,2005-06-15,136.89
GOOG,2005-06-16,138.2
GOOG,2005-06-17,139.63
GOOG,2005-06-20,142.81
GOOG,2005-06-21,143.38
GOOG,2005-06-22,144.11
GOOG,2005-06-23,144.31
GOOG,2005-06-24,148.07
GOOG,2005-06-27,151.48
GOOG,2005-06-28,150.44
GOOG,2005-06-29,145.81
GOOG,2005-06-30,146.53
GOOG,2005-07-01,145.08
GOOG,2005-07-05,147.3
GOOG,2005-07-06,145.22
GOOG,2005-07-07,147.22
GOOG,2005-07-08,147.56
GOOG,2005-07-11,146.13
GOOG,2005-07-12,145.35
GOOG,2005-07-13,148.87
GOOG,2005-07-14,149.88
GOOG,2005-07-15,150.03
GOOG,2005-07-18,149.21
GOOG,2005-07-19,154.37
GOOG,2005-07-20,155.42
GOOG,2005-07-21,156.38
GOOG,2005-07-22,150.64
GOOG,2005-07-25,147.37
GOOG,2005-07-26,147.49
GOOG,2005-07-27,147.91
GOOG,2005-07-28,146.2
GOOG,2005-07-29,143.34
GOOG,2005-08-01,145.26
GOOG,2005-08-02,149.04
GOOG,2005-08-03,148.09
GOOG,2005-08-04,148.31
GOOG,2005-08-05,145.63
GOOG,2005-08-08,145.08
GOOG,2005-08-09,145.24
GOOG,2005-08-10,142.31
GOOG,2005-08-11,141.49
GOOG,2005-08-12,144.32
GOOG,2005-08-15,141.47
GOOG,2005-08-16,142.29
GOOG,2005-08-17,142.02
GOOG,2005-08-18,139.47
GOOG,2005-08-19,139.48
GOOG,2005-08-22,136.49
GOOG,2005-08-23,139.27
GOOG,2005-08-24,140.76
GOOG,2005-08-25,140.77
GOOG,2005-08-26,141.26
GOOG,2005-08-29,143.69
GOOG,2005-08-30,143.1
GOOG,2005-08-31,142.47
GOOG,2005-09-01,142.59
GOOG,2005-09-02,143.69
GOOG,2005-09-06,143.02
GOOG,2005-09-07,146.88
GOOG,2005-09-08,147.14
GOOG,2005-09-09,148.99
GOOG,2005-09-12,154.29
GOOG,2005-09-13,155.26
GOOG,2005-09-14,150.93
GOOG,2005-09-15,150.74
GOOG,2005-09-16,149.54
GOOG,2005-09-19,151.33
GOOG,2005-09-20,153.38
GOOG,2005-09-21,155.37
GOOG,2005-09-22,155.1
GOOG,2005-09-23,157.09
GOOG,2005-09-26,156.55
GOOG,2005-09-27,156.38
GOOG,2005-09-28,152.43
GOOG,2005-09-29,154.23
GOOG,2005-09-30,157.64
GOOG,2005-10-03,158.74
GOOG,2005-10-04,154.92
GOOG,2005-10-05,154.77
GOOG,2005-10-06,155.79
GOOG,2005-10-07,155.91
GOOG,2005-10-10,154.74
GOOG,2005-10-11,152.48
GOOG,2005-10-12,149.92
GOOG,2005-10-13,148.16
GOOG,2005-10-14,147.52
GOOG,2005-10-17,151.93
GOOG,2005-10-18,151.07
GOOG,2005-10-19,153.77
GOOG,2005-10-20,151.03
GOOG,2005-10-21,169.32
GOOG,2005-10-24,173.67
GOOG,2005-10-25,172.81
GOOG,2005-10-26,177.06
GOOG,2005-10-27,175.87
GOOG,2005-10-28,178.42
GOOG,2005-10-31,185.38
GOOG,2005-11-01,188.98
GOOG,2005-11-02,189.13
GOOG,2005-11-03,192.25
GOOG,2005-11-04,194.49
GOOG,2005-11-07,196.78
GOOG,2005-11-08,194.22
GOOG,2005-11-09,188.87
GOOG,2005-11-10,194.82
GOOG,2005-11-11,194.47
GOOG,2005-11-14,197.74
GOOG,2005-11-15,195.67
GOOG,2005-11-16,198.33
GOOG,2005-11-17,200.97
GOOG,2005-11-18,199.36
GOOG,2005-11-21,203.92
GOOG,2005-11-22,207.46
GOOG,2005-11-23,210.64
GOOG,2005-11-25,213.51
GOOG,2005-11-28,210.95
GOOG,2005-11-29,201.02
GOOG,2005-11-30,201.7
GOOG,2005-12-01,206.27
GOOG,2005-12-02,208.07
GOOG,2005-12-05,202.17
GOOG,2005-12-06,201.51
GOOG,2005-12-07,201.36
GOOG,2005-12-08,204.56
GOOG,2005-12-09,203.84
GOOG,2005-12-12,205.53
GOOG,2005-12-13,207.97
GOOG,2005-12-14,208.7
GOOG,2005-12-15,210.49
GOOG,2005-12-16,214.27
GOOG,2005-12-19,211.51
GOOG,2005-12-20,214.07
GOOG,2005-12-21,212.37
GOOG,2005-12-22,215.21
GOOG,2005-12-23,214.66
GOOG,2005-12-27,211.53
GOOG,2005-12-28,212.55
GOOG,2005-12-29,209.29
GOOG,2005-12-30,206.66
GOOG,2006-01-03,216.8
GOOG,2006-01-04,221.79
GOOG,2006-01-05,224.78
GOOG,2006-01-06,231.96
GOOG,2006-01-09,232.58
GOOG,2006-01-10,234.0
GOOG,2006-01-11,234.93
GOOG,2006-01-12,230.95
GOOG,2006-01-13,232.25
GOOG,2006-01-17,232.68
GOOG,2006-01-18,221.62
GOOG,2006-01-19,217.41
GOOG,2006-01-20,198.98
GOOG,2006-01-23,212.95
GOOG,2006-01-24,220.69
GOOG,2006-01-25,215.69
GOOG,2006-01-26,216.32
GOOG,2006-01-27,215.94
GOOG,2006-01-30,212.61
GOOG,2006-01-31,215.52
GOOG,2006-02-01,200.14
GOOG,2006-02-02,197.28
GOOG,2006-02-03,190.06
GOOG,2006-02-06,191.83
GOOG,2006-02-07,183.27
GOOG,2006-02-08,183.85
GOOG,2006-02-09,178.72
GOOG,2006-02-10,180.63
GOOG,2006-02-13,172.2
GOOG,2006-02-14,171.02
GOOG,2006-02-15,170.55
GOOG,2006-02-16,182.55
GOOG,2006-02-17,183.69
GOOG,2006-02-21,182.61
GOOG,2006-02-22,182.06
GOOG,2006-02-23,188.33
GOOG,2006-02-24,188.0
GOOG,2006-02-27,194.46
GOOG,2006-02-28,180.63
GOOG,2006-03-01,181.72
GOOG,2006-03-02,187.52
GOOG,2006-03-03,188.38
GOOG,2006-03-06,183.36
GOOG,2006-03-07,181.54
GOOG,2006-03-08,176.28
GOOG,2006-03-09,170.86
GOOG,2006-03-10,168.12
GOOG,2006-03-13,167.9
GOOG,2006-03-14,174.92
GOOG,2006-03-15,171.61
GOOG,2006-03-16,168.75
GOOG,2006-03-17,169.26
GOOG,2006-03-20,173.44
GOOG,2006-03-21,169.33
GOOG,2006-03-22,169.47
GOOG,2006-03-23,170.31
GOOG,2006-03-24,182.22
GOOG,2006-03-27,184.15
GOOG,2006-03-28,187.9
GOOG,2006-03-29,196.75
GOOG,2006-03-30,193.49
GOOG,2006-03-31,194.27
GOOG,2006-04-03,194.12
GOOG,2006-04-04,201.42
GOOG,2006-04-05,203.23
GOOG,2006-04-06,204.82
GOOG,2006-04-07,202.32
GOOG,2006-04-10,207.41
GOOG,2006-04-11,204.07
GOOG,2006-04-12,203.71
GOOG,2006-04-13,200.33
GOOG,2006-04-17,202.65
GOOG,2006-04-18,201.37
GOOG,2006-04-19,204.48
GOOG,2006-04-20,206.73
GOOG,2006-04-21,217.73
GOOG,2006-04-24,219.43
GOOG,2006-04-25,212.78
GOOG,2006-04-26,212.19
GOOG,2006-04-27,209.23
GOOG,2006-04-28,208.19
GOOG,2006-05-01,198.71
GOOG,2006-05-02,196.66
GOOG,2006-05-03,196.35
GOOG,2006-05-04,196.64
GOOG,2006-05-05,196.41
GOOG,2006-05-08,196.65
